公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"CN108795729B","CN201811135415.4","一种生物芯片及其微量液体进样结构","20180928","20190205","20190205","C12M  1/24 | C12M  1/00 | C12M  1/12","C12M","G01N33/5005","G01N33","8","湖南乐准智芯生物科技有限公司","湖南乐准智芯生物科技有限公司","邬鹏程 | 周孝祥 | 向苏民","邬鹏程","1","0","0","1","0","0","有效","4","16",
"CN105611874B","CN201380079296.4","用于测量血糖水平的生物芯片和包含该生物芯片的用于智能电话的血糖仪","20130708","20190205","20190205","A61B  5/145 | G01N 33/48","A61B","A61B5/14532 | A61B5/6898 | G01N21/78 | G01N21/8483 | G01N33/525 | G01N33/66 | G01N2021/7759","A61B5","22","嘉泉大学校产学协力团","嘉泉大学产学协力团","金相孝","金相孝","1","0","0","1","0","0","有效","4","19",
"CN106754341B","CN201611263102.8","一种微滴式数字PCR生物芯片","20161230","20190118","20190118","C12M  1/38 | C12M  1/00","C12M","B01L7/52 | B01J2219/00317 | B01L3/5027","B01L7","9","领航基因科技（杭州）有限公司","领航基因科技杭州有限公司","赵然 | 聂梦月 | 罗海贝","赵然","0","0","0","0","0","0","有效","0","21",
"CN108679301B","CN201811037994.9","一种微阀与液体之间的隔离系统、控制方法及生物芯片","20180906","20190108","20190108","B01L  3/00 | F16K 99/00","B01L","F16K99/0021 | F16K99/0036 | F16K2099/0084 | F16K2099/0086","F16K99","7","湖南乐准智芯生物科技有限公司","湖南乐准智芯生物科技有限公司","邬鹏程 | 向苏民 | 黄常青","邬鹏程","0","0","0","0","0","0","有效","2","18",
"CN105319164B","CN201410355530.8","一种用于OIRD检测方法的生物芯片及其制造方法和检测方法","20140724","20190101","20190101","G01N 21/21","G01N","","","10","中国科学院物理研究所","中国科学院","吕惠宾 | 戴俊 | 金奎娟 | 王灿 | 杨国桢","吕惠宾","3","0","3","0","0","0","有效","1","16",
"CN108709985B","CN201811034640.9","一种生物芯片反应器倾倒排液结构","20180906","20181218","20181218","G01N 33/48 | C12M  1/00","G01N","C12M1/00 | G01N33/48","C12M1","10","湖南乐准智芯生物科技有限公司","湖南乐准智芯生物科技有限公司","邬鹏程　周孝祥　杨泉　","邬鹏程　周孝祥　杨泉　","0","0","0","0","0","0","有效","1","18",
"CN104914072B","CN201510231644.6","一种多孔硅光子晶体生物芯片的检测方法","20150508","20181211","20181211","G01N 21/41","G01N","","","8","新疆大学","新疆大学","贾振红　吕小毅　","贾振红　吕小毅　","1","0","0","1","0","0","有效","1","68",
"CN105181700B","CN201510632367.X","一种生物芯片检测仪","20150929","20181207","20181207","G01N 21/84","G01N","","","5","浙江正力安拓生物科技有限公司","浙江正力安拓生物科技有限公司","周君　苏秀榕　李太武　","周君　苏秀榕　李太武　","0","0","0","0","0","0","有效","1","39",
"CN105758834B","CN201610262872.4","一种激光诱导与CCD采集的生物芯片检测方法","20160426","20181127","20181127","G01N 21/64","G01N","G01N21/6402 | G01N21/645 | G01N21/6486 | G01N2021/6463","G01N21","6","福州大学","福州大学","杜民　甘振华　高跃明　柯栋忠　 | 杨丕胤　","杜民　甘振华　高跃明　柯栋忠　","3","0","0","3","0","0","有效","1","76",
"CN106244420B","CN201610768011.3","一种高密度生物芯片的制作装置","20160830","20181123","20181123","C12M  1/00","C12M","B01J19/0046 | B01J2219/00277","B01J19","3","泰州市龙泽环境科技有限公司","泰州市龙泽环境科技有限公司","不公告发明人　","不公告发明人　","0","0","0","0","0","0","有效","1","79",
"CN106179541B","CN201610216534.7","生物芯片杂交机","20160408","20181030","20181030","B01L  3/00","B01L","B01L3/50855 | B01L3/50853 | B01L2300/0819 | B01L2300/10 | B01L2300/1805","B01L3","9","深圳雷杜生命科学股份有限公司","深圳雷杜生命科学股份有限公司","田平　何太云　","田平　何太云　","0","0","0","0","0","0","有效","1","26",
"CN105928766B","CN201610556454.6","生物芯片点样仪及其点样台","20160715","20181026","20181026","G01N  1/28","G01N","G01N1/28","G01N1","6","上海百傲科技股份有限公司","上海百傲科技有限公司","朱滨 | 孙悦 | 邢军芬","朱滨","1","0","0","1","0","0","有效","1","24",
"CN106701573B","CN201611058477.0","一种细胞流体实验用生物芯片使用方法","20161127","20181023","20181023","C12M  3/00","C12M","C12M23/16","C12M23","3","重庆科技学院","重庆科技学院","廖晓玲 | 徐文峰 | 徐紫宸","廖晓玲","0","0","0","0","0","0","有效","1","76",
"CN106434347B","CN201611058414.5","一种用于剪切力实验的细胞培养生物芯片","20161127","20181023","20181023","C12M  3/04","C12M","C12M23/16 | C12M35/04","C12M23","2","重庆科技学院","重庆科技学院","廖晓玲 | 徐文峰 | 解文月 | 罗贤","廖晓玲","0","0","0","0","0","0","有效","1","27",
"CN106754241B","CN201611058351.3","一种带有气室的药物筛选生物芯片的使用方法","20161127","20181023","20181023","C12M  1/00","C12M","B01L3/5027 | B01L2200/10 | C12N2503/02 | G01N33/5026 | G01N2500/10","B01L3","4","重庆科技学院","重庆科技学院","廖晓玲 | 徐文峰 | 罗贤 | 解文月","廖晓玲","0","0","0","0","0","0","有效","1","76",
"CN106680471B","CN201611234353.3","一种生物芯片检测系统","20161228","20180928","20180928","G01N 33/50 | G01N  1/40","G01N","G01N33/50 | G01N1/405","G01N33","6","宁波大学","宁波大学","苏秀榕 | 周君 | 李妍妍 | 张迪骏","苏秀榕","0","0","0","0","0","0","有效","1","66",
"CN106334685B","CN201610909485.5","一种生物芯片自动化清洗系统","20161019","20180921","20180921","B08B  3/04 | B08B  3/02 | F26B  5/08","B08B","B08B3/041 | B08B3/022 | F26B5/08","B08B3","10","湖州数康生物科技有限公司","上海数康生物科技有限公司","于化刚 | 王晓伟","于化刚","0","0","0","0","0","0","有效","1","41",
"CN105396630B","CN201410408919.4","等液位贮槽及微流道生物芯片","20140819","20180907","20180907","B01L  3/00","B01L","A61B10/0058 | B01L3/502715 | B01L3/502753 | B01L3/502776 | B01L2200/027 | B01L2200/0636 | B01L2300/047 | B01L2300/0645 | B01L2300/0819 | B01L2300/0861 | B01L2400/0487 | G01N33/48707","A61B10","4","深圳创怀医疗科技有限公司","深圳创怀医疗科技有限公司","庄斌","庄斌","1","0","0","1","0","0","有效","4","27",
"CN104075994B","CN201310100800.6","一种通过分次曝光来扩展生物芯片检测仪动态范围及反算浓度的方法","20130327","20180824","20180824","G01N 21/00","G01N","","","1","上海铭源数康生物芯片有限公司","上海铭源数康生物芯片有限公司","张香琴 | 姚涌","张香琴","0","0","0","0","0","0","有效","1","24",
"CN106244423B","CN201610897057.5","一种生物芯片分离装置","20161014","20180810","20180810","C12M  1/00 | G01N 33/68","C12M","B01J19/0046 | B01J2219/00277 | G01N33/68","B01J19","10","湖州数康生物科技有限公司","上海数康生物科技有限公司","于化刚 | 王晓伟","于化刚","0","0","0","0","0","0","有效","1","20",
"CN106190829B","CN201610595568.1","一种用于细胞高精度排列及检测的微流控生物芯片","20160726","20180703","20180703","C12M  1/42 | C12M  1/34","C12M","B01L3/5027","B01L3","10","西安交通大学","西安交通大学","范亮亮 | 赵亮 | 者江 | 赵宏","范亮亮","1","0","1","0","0","0","有效","1","50",
"CN106248957B","CN201610561638.1","一种用于检测人热休克蛋白的生物芯片","20160715","20180703","20180703","G01N 33/68","G01N","G01N33/6893","G01N33","9","安徽国科生物科技有限公司","安徽国科生物科技有限公司","陶少强 | 李玉峰 | 张士伟 | 张斌 | 王晓杨 | 杨彦齐","陶少强","0","0","0","0","0","0","有效","1","13",
"CN105954524B","CN201610561635.8","用于人热休克蛋白检测的生物芯片","20160715","20180629","20180629","G01N 33/68","G01N","G01N33/68 | G01N33/6893","G01N33","9","安徽国科生物科技有限公司","安徽国科生物科技有限公司","陶少强 | 李玉峰 | 张士伟 | 张斌 | 王晓杨 | 杨彦齐","陶少强","0","0","0","0","0","0","有效","1","14",
"CN105463586B","CN201510902943.8","用于生物芯片的印刷方法及其应用","20151209","20180629","20180629","C40B 50/06 | C40B 40/06 | C40B 40/10","C40B","B01J19/0046 | B01J2219/00608 | B01J2219/00637 | B01J2219/00722 | B01J2219/00725 | C40B40/06 | C40B40/10 | C40B50/06","B01J19","11","杨华卫","杨华卫","杨华卫 | 曾冀","杨华卫","0","0","0","0","0","0","有效","1","17",
"CN106318869B","CN201611058478.5","一种细胞流体实验用生物芯片","20161127","20180626","20180626","C12M  3/00","C12M","C12M23/16","C12M23","4","重庆科技学院","重庆科技学院","廖晓玲 | 徐文峰 | 徐紫宸","廖晓玲","0","0","0","0","0","0","有效","1","26",
"CN106350440B","CN201611058347.7","一种带有气室的药物筛选生物芯片","20161127","20180626","20180626","C12M  1/00","C12M","B01L3/5027 | B01L2200/10 | C12N2503/02 | G01N33/5026 | G01N2500/10","B01L3","5","重庆科技学院","重庆科技学院","廖晓玲 | 徐文峰 | 罗贤 | 解文月","廖晓玲","0","0","0","0","0","0","有效","1","33",
"CN105926042B","CN201610425140.2","一种三维基因树生物芯片及其制备方法","20160613","20180626","20180626","C40B 40/06 | C40B 50/08","C40B","C40B40/06 | C40B50/08","C40B40","9","安徽医科大学第一附属医院","安徽医科大学","朱立新 | 许小亮 | 孙国平 | 王会杰 | 蒋童童 | 杨思羽","朱立新","0","0","0","0","0","0","无效","1","17",
"CN104897654B","CN201510294370.5","一种微流控生物芯片检测装置及制备方法","20150602","20180601","20180601","G01N 21/76 | G01N 21/78 | G01N 33/50","G01N","","","14","北京纳迅科技股份有限公司","北京纳迅科技有限公司","蓝海 | 蓝洋 | 张洪涛 | 杨文兴 | 时圣涛 | 任方萍","蓝海","0","0","0","0","0","0","有效","1","17",
"CN105637081B","CN201480056837.6","用于在生物芯片上形成脂质双层的方法","20141023","20180601","20180601","C12M  1/34 | B05D  5/12 | C12Q  1/68","C12M","C12Q1/6869 | G01N33/48721 | C12M1/34 | G01N27/3277 | G01N27/3278 | G01N27/44791 | C12Q2565/607 | C12Q2565/631","C12Q1","21","吉尼亚科技公司","吉尼亚科技公司","R.W.戴维斯 | E.S.刘 | E.T.哈拉达 | A.阿圭尔 | A.特兰斯 | J.波拉 | C.切奇","R.W.戴维斯","0","0","0","0","0","0","有效","30","18",
"CN103334158B","CN201310244381.3","空间频率生物芯片","20130618","20180522","20180522","C40B 40/06","C40B","","","2","南开大学","南开大学","周文远 | 门双仁 | 惠王伟 | 叶青 | 田建国","周文远","3","0","0","3","0","0","有效","1","26",
"CN105424698B","CN201510831465.6","一种带抓手功能的生物芯片阅读仪","20151125","20180515","20180515","G01N 21/84 | G01N 21/01","G01N","G01N21/84 | G01N21/01","G01N21","3","江苏三联生物工程有限公司","江苏三联生物工程有限公司","郭硕 | 罗燚财 | 丁俊杰","郭硕","0","0","0","0","0","0","有效","1","58",
"CN103008035B","CN201210158639.3","流体控制装置及包括该流体控制装置的过滤器和生物芯片","20120521","20180424","20180424","B01L  3/00 | B01D 29/44","B01L","B01L3/502746 | B01L3/502753 | B01L2200/10 | B01L2300/0816 | B01L2300/0819 | B01L2300/0877 | B01L2300/0887 | B01L2400/0487 | B01L2400/086 | G01N21/05 | G01N2001/4088 | G01N2021/0325 | G01N2021/0346","B01L3","18","三星电子株式会社","三星电子株式会社","金玟锡 | 金善修 | 金禛勋 | 李元豪 | 李锭建 | 沈兑锡 | 白相铉 | 郑孝英","金玟锡","0","0","0","0","0","0","无效","7","10",
"CN105817455B","CN201610294626.7","一种微流控生物芯片清洗装置和清洗针","20160505","20180406","20180406","B08B 11/00 | B08B  3/02 | B08B 13/00","B08B","B08B11/00 | B08B3/02 | B08B13/00","B08B11","9","北京纳迅科技股份有限公司","北京纳迅科技有限公司","蓝海 | 蓝洋 | 时圣涛 | 张海青 | 黄海旺 | 任方萍","蓝海","0","0","0","0","0","0","有效","1","16",
"CN105199945B","CN201410271710.8","携带型辅助点渍装置制作生物芯片的方法","20140618","20180227","20180227","C12M  1/34","C12M","","","2","翊准国际生物科技股份有限公司 | 苏州翊准基因科技有限公司","翊准国际生物科技股份有限公司 | 苏州翊准基因科技有限公司","吴昌翰 | 吴欣黛 | 钟富宴","吴昌翰","7","0","0","7","0","0","有效","1","38",
"CN105590079B","CN201510979230.1","一种多张生物芯片透射信号连续自动识读的方法及设备","20151223","20180216","20180216","G06K  7/10","G06K","G06K7/10821","G06K7","10","上海百傲科技股份有限公司","上海百傲科技有限公司","朱滨 | 邢军芬 | 林志松 | 陆恩泽 | 魏悦 | 张莹","朱滨","4","0","0","4","0","0","有效","1","27",
"CN104880447B","CN201510313994.7","一种ZnO NRs/Au膜复合三维微阵列生物芯片基底及其制备方法","20150609","20180213","20180213","G01N 21/64","G01N","","","5","吉林大学","吉林大学","崔小强 | 刘畅 | 张雷 | 郑伟涛","崔小强","2","0","1","1","0","0","无效","1","28",
"CN105039561B","CN201510490778.X","使检测汞离子的生物芯片再生的成套试剂及其应用","20150811","20180209","20180209","C12Q  1/6837","C12Q","C12Q1/6837","C12Q1","5","清华大学","清华大学","何苗 | 韩世同 | 施汉昌 | 周小红 | 汪用志","何苗","1","0","0","1","0","0","有效","1","33",
"CN105854962B","CN201610183056.4","一种生物识别分子固定到生物芯片的方法","20160328","20180119","20180119","B01L  3/00 | G01N 33/543","B01L","B01L3/502707 | B01L2200/10 | B01L2200/12 | G01N33/54353","B01L3","12","北京瑞联安科技有限公司","北京瑞联安科技有限公司","龙峰","龙峰","3","0","0","3","0","0","有效","1","27",
"CN105572398B","CN201410534230.6","生物芯片封装","20141011","20171208","20171208","G01N 35/00 | B01L  3/00 | C12M  1/00","G01N","B01L3/502784 | B01L2300/0819 | B01L2300/0829 | B01L2300/0887 | B01L2300/12 | B01L2300/165 | B01L2400/0424 | B01L2400/082 | G01N27/44791","B01L3","12","晶相光电股份有限公司","晶相光电股份有限公司","许志行","许志行","6","0","0","6","0","0","有效","4","12",
"CN104761745B","CN201510114609.6","一种三维生物芯片基片制备方法","20150316","20171124","20171124","C08J  7/12 | C03C 23/00 | C08J  7/18 | C08L 25/06 | C08L 33/12 | C08L 45/00 | C08L 63/00 | C08L 69/00 | C08L 83/04","C08J","","","10","北京化工大学","北京化工大学","杨万泰 | 马育红 | 赵长稳 | 冯清","杨万泰","2","0","1","1","0","0","有效","1","32",
"CN105420105B","CN201510997994.3","生物芯片及其制造方法","20151225","20171117","20171117","C12M  3/00 | A61K 35/30 | A61P 25/00","C12M","A61K35/30 | C12M23/16 | C12M23/12 | C12M29/04","A61K35","7","北京工业大学","北京工业大学","陈涛 | 田姗姗","陈涛","7","0","1","6","0","0","无效","1","16",
"CN104737001B","CN201380054861.1","用于生物芯片上生物分子靶的LIBS定量测量的方法","20130913","20171110","20171110","G01N 21/71 | G01N 21/73 | G01N 33/543","G01N","G01N21/714 | G01N21/718 | G01N21/73 | G01N33/6803 | G01N2201/06113 | G01N2333/4731 | G01N2570/00","G01N21","15","原子能和能源替代品委员会","法国原子能总署","N·库隆 | N·乌林 | C·法尔克 | E·勒菲弗 | S·舍维拉尔","N·库隆","0","0","0","0","0","0","有效","13","15",
"CN105749995B","CN201610274213.2","一种生物芯片杂交装置","20160428","20171031","20171031","B01L  3/00","B01L","B01L3/50855 | B01L3/50853 | B01L2300/0819 | B01L2300/10 | B01L2300/1805","B01L3","8","宁波大学","宁波大学","苏秀榕 | 周君 | 张迪骏","苏秀榕","7","0","1","6","0","0","有效","3","47",
"CN105772127B","CN201610273330.7","一种生物芯片杂交装置","20160428","20171031","20171031","B01L  3/00","B01L","B01L3/50855 | B01L3/50853 | B01L2300/0819 | B01L2300/10 | B01L2300/1805","B01L3","8","宁波大学","宁波大学","周君 | 苏秀榕 | 张迪骏","周君","8","0","1","7","0","0","有效","1","36",
"CN106168626B","CN201610217356.X","生物芯片分析仪及分析方法","20160408","20170922","20170922","G01N 35/00","G01N","G01N35/00029 | G01N2035/00158","G01N35","10","深圳雷杜生命科学股份有限公司","深圳雷杜生命科学股份有限公司","田平 | 吴文昊","田平","6","0","0","6","0","0","有效","1","35",
"CN104034656B","CN201310239598.5","可扩展的生物芯片及其制造方法","20130617","20170922","20170922","G01N 21/00","G01N","B29C65/72 | B01L3/502707 | B01L2300/0636 | B01L2300/0887 | G01N27/4145","B29C65","13","台湾积体电路制造股份有限公司","台湾积体电路制造股份有限公司","沈维晟 | 刘怡劭 | 张仪贤 | 郑创仁","沈维晟","0","0","0","0","0","0","有效","3","19",
